invoiceId,invoiceAmount,invoicePaidAmount,invoiceBalance,invoiceDiscountRate,invoiceDiscountAmount,invoiceProfit
9063,350,350,0,0,10,36.62
9064,480,480,0,3,16.38,49.1586
9065,200,200,0,0,4,20.57
9066,40,40,0,0,1.44,2.48
9067,70,70,0,0,5,5
9068,40,40,0,5,6,-3.55E-15
9069,80,80,0,0,4,7.64
9070,280,280,0,5,16.8,23.3
9071,430,430,0,0,18.52,45.12
9072,15,15,0,0,5,-2.54
9073,150,150,0,0,0,22.7
9074,500,500,0,0,15.08,56.28
9075,300,300,0,0,13,30.3
9076,100,100,0,0,5,9
9077,570,570,0,0,20,23.7
9078,100,100,0,0,6.24,22.03
9079,210,210,0,0,9,17.61
9080,3831.5,3831.5,0,3,118.5,267.18
9081,500,500,0,0,24.3,48.22
9082,400,400,0,0,16,36
9083,7590,0,7590,0,0,710.5
9084,350,350,0,5,26.4,25.9
9085,310,310,0,0,10,40
9086,70,70,0,0,0,10.2
9087,120,120,0,0,0,15.5
9088,1226.34,1226.34,0,5,64.54,112.376
9089,80,80,0,0,0.87,7.7
9090,139.33,139.33,-129.9954,1,1.41,16.3146
9091,109.19,109.19,0,5,5.75,9.233
9092,440,440,0,0,10,44
9093,150,150,0,0,0,22.5
9094,700,700,0,0,17.83,75.58
9095,145,145,0,0,3,15.2
9096,250,250,0,0,0,43.08
9097,380,380,0,0,7.94,43.86
9098,1880.6885,0,1693.58,3.5,68.2115,97.5885
9099,118.18,118.18,0,5,6.22,9.98
9100,780,780,0,0,15,49.2
9101,240,240,0,0,6.3,26.16
9102,200,200,0,0,10,16.6
9103,110,110,0,0,5,6.3
9104,340,340,0,0,9,35.5
9105,497.61,497.61,0,5,26.19,41.61
9106,35.2,35.2,0,0,0,4.6
9107,1300.68,1300.68,0,0,0,163.61
9108,399.45,399.45,0,4,16.64,36.4764
9109,40,40,0,0,2,3.82
9110,119.7,119.7,0,5,6.3,10.7
9111,390,390,0,0,3,49
9112,986.37,986.37,0,5,51.91,88.956
9113,280,280,0,0,5,32.05
9114,529.47,529.47,0,5,27.87,46.893
9115,180,180,0,0,0,45
9116,170,170,0,0,4,20
9117,49.93,49.93,0,0,2,5.11
9118,480,480,0,0,10,78.21
9119,100,100,0,0,0,13.04
9120,87.4,87.4,0,0,0,32.94
9121,100,100,0,0,0,28
9122,100,100,0,0,0,32.9
9123,1650,1650,0,0,80.3,127.76
9124,200,200,0,0,10,12.49
9125,220,220,0,0,5,35
9126,30,30,0,0,0,6.93
9127,200,200,0,0,10,18.5
9128,70,70,0,0,5.3,4.5
9129,250,250,0,5,16,41.54
9130,270,270,0,0,10.55,28.59
9131,100,100,0,0,2.6,11.44
9132,540,540,0,0,12.7,58.4
9133,80,80,0,0,0,15.88
9134,450,450,0,0,10.3,52.5
9135,260,260,0,0,4.32,36.78
9136,29,29,0,0,0,9.9
9137,2,2,0,0,0,0.44
9138,440,440,0,0,10,46.5
9139,3105,3105,0,10,345,105
9140,45,45,0,0,1.5,5
9141,737.2,737.2,0,5,38.8,62.3
9142,1080,1080,0,0,40,61.85
9143,190,190,0,0,5,20.5
9144,1200.91,1200.91,0,5,63.21,102.094
9145,150,150,0,0,5,15.9
9146,500,500,0,5,30.2,43.05
9147,1590,1590,0,0,35,112.95
9148,200,200,0,0,12.92,14.84
9149,12.96,12.96,0,0,0,1.68
9150,350.95,350.95,0,0,0,49.39
9151,200,200,0,0,0,21.11
9152,45,45,0,0,0,4.5
9153,363.1,363.1,0,0,0,73.44
9154,10,10,0,0,0,2
9155,1379.95,1379.95,0,3.5,50.05,139.54
9156,669.43,669.43,0,5,35.23,58.767
9157,250,250,0,0,10,29
9158,370,370,0,5,20,33.4
9159,100,100,0,0,10.4,4
9160,37.7,37.7,0,0,0,5
9161,1000,1000,0,3,38.04,103.1788
9162,470,470,0,0,15,50.5
9163,200,200,0,0,10,20.55
9164,480,480,0,5,28.8,37.8
9165,20,20,0,0,1.6,1.2
9166,20,20,0,0,0.3,6.63
9167,180,180,0,0,0,22
9168,720,720,0,0,35,59.74
9169,800,800,0,5,46.2,66.3
9170,360,360,0,0,15.9,33
9171,210,210,0,0,6,22.26
9172,180,180,0,0,7.5,17
9173,335.5,0,335.5,0,0,110.1
9174,418.49,418.49,0,3,12.94,43.3271
9175,600,600,0,0,15,34.2
9176,29,29,0,0,0,9.9
9177,4878.3,4878.3,0,5,256.75,457.5975
9178,70,70,0,0,0.4,8.8
9179,510,510,0,0,23,49.4
9180,440,440,0,0,21.5,41.1
9181,2574.12,0,2574.12,5,135.48,216.02
9182,45,45,0,0,1,5
9183,310,310,0,0,10,38
9184,95,95,0,0,1,11.48
9185,511.2,511.2,0,5,26.91,47.995
9186,60,60,0,0,0,7.2
9187,29.7,29.7,0,0,0,2.64
9188,100,100,0,0,4,12.04
9189,68,68,0,0,0,9
9190,270.05,270.05,0,3,8.35,27.848
9191,60.36,60.36,0,4,2.52,4.2948
9192,800,800,0,0,30.11,79.12
9193,80,80,0,0,0,7.27
9194,60,60,0,0,0,6
9195,28.7,28.7,0,0,0,3.7
9196,645.34,645.34,0,5,33.97,69.835
9197,145.15,0,145.15,0,0,20.37
9198,463.18,463.18,0,3,14.33,49.375
9199,144.62,144.62,0,5,7.61,11.1085
9200,171.7,171.7,0,0,0,43.06
9201,55,55,0,0,0,7.2
9202,1720.55,1720.55,0,5,90.56,142.695
9203,679.25,679.25,0,5,35.75,58.05
9204,906.68,906.68,0,5,47.72,78.48
9205,119.7,119.7,0,5,6.3,9.17
9206,60,60,0,0,0,13.86
9207,416.48,416.48,0,5,21.92,35.68
9208,350,350,0,0,6.07,40.37
9209,500,500,0,0,9.2,57.1
9210,540,540,0,0,17,48.01
9211,320,320,0,0,8,34.65
9212,95,95,0,0,1,11.48
9213,490,490,0,0,12.2,42.87
9214,160,160,0,0,4.5,21.1
9215,780,780,0,0,29.96,75.92
9216,66.35,66.35,0,5,3.49,5.548
9217,100,100,0,0,0,17.78
9218,140,140,0,0,0,19.4
9219,150,150,0,0,0,21.25
9220,233.7,233.7,0,5,12.3,15.39
9221,150,150,0,0,0,19.5
9222,40,40,0,0,4,1.4
9223,135,135,0,0,4,14
9224,269.42,269.42,0,3,8.33,28.4975
9225,372,372,0,7,28,24
9226,600,600,0,0,18,62.4
9227,65,65,0,0,3,6
9228,2827.62,2827.62,0,5,148.82,161.698
9229,20,20,0,0,0,2.62
9230,1070.33,1070.33,0,8,93.07,59.128
9231,20,20,0,0,0,6.4
9232,6.8,6.8,0,0,0,1.14
9233,2365.5,2365.5,0,5,124.5,124.5
9234,738.57,738.57,0,5,38.87,68.678
9235,50,50,0,0,0,5.2
9236,670,670,0,0,19.2,72.4
9237,3700,3700,0,3,120,256.5
9238,65,65,0,0,0,10
9239,908.01,908.01,0,5,47.79,76.95
9240,80,80,0,0,3,7.8
9241,270,270,0,0,10,26.4
9242,170,170,0,0,2,22
9243,16.44,16.44,0,0,0,1.32
9244,30,30,0,0,1.5,2.61
9245,90,90,0,0,2.5,10
9246,38,38,0,0,0,4.84
9247,140,140,0,0,5,16.8
9248,40,40,0,0,0.6,6.5
9249,477.85,477.85,0,5,25.15,36.11
9250,170,170,0,0,0,18.2
9251,880,880,0,0,38,84.8
9252,710,710,0,0,22.5,73.52
9253,825.2,825.2,0,5,43.43,69.2785
9254,240,240,0,0,10,22.4
9255,1200,1200,0,0,40,60
9256,150,150,0,0,0,25
9257,220,220,0,0,5.46,24.47
9258,230,230,0,0,7.6,23.4
9259,100,100,0,0,14,2.6
9260,260,260,0,0,11.6,23.78
9261,10.75,10.75,0,0,0,1.52
9262,220,220,0,0,5,23.5
9263,308.75,308.75,0,5,16.25,26.14
9264,150,150,0,0,2.6,17.4
9265,560.12,560.12,0,5,29.48,46.12
9266,930,930,0,0,25,62.86
9267,32.72,32.72,0,5,1.72,2.718
9268,630,630,0,3,25,81
9269,109.25,109.25,0,5,5.75,9.25
9270,50,50,0,0,1.5,9.69
9271,300,300,0,0,6.5,30.12
9272,29,29,0,0,0,9.9
9273,240,240,0,0,2.3,29.4
9274,3049.5,0,3049.5,5,160.5,316.5
9275,260,260,0,0,5.2,31.6
9276,780,780,0,0,40,30
9277,296.9,296.9,0,0,0,60.24
9278,230,230,0,0,7.6,23.4
9279,230,230,0,0,5,23.82
9280,450,450,0,0,50,10
9281,20.41,20.41,0,10,2.27,0.532
9282,90,90,0,0,0,20.79
9283,1066.37,1066.37,-888.16,5,56.13,78.47
9284,3744,3744,0,4,156,197.6
9285,280.38,280.38,0,0,5,33.27
9286,400,400,0,0,13.1,45.3
9287,220,220,0,0,8.5,21
9288,100,100,0,0,3.2,11.2
9289,1150,1150,0,0,50,52
9290,460,460,0,0,15,62.5
9291,70,70,0,0,0,9.17
9292,35,35,0,0,0.2,7.56
9293,100,100,0,0,4,18.4
9294,600,600,0,0,15.4,65.45
9295,1250,1250,0,0,60,115
9296,60,60,0,0,0,9
9297,35,35,0,0,0.2,7.56
9298,680,680,0,0,10,27.2
9299,440,440,0,0,10,49.54
9300,650,650,0,0,23.08,73.02
9301,28,28,0,0,0,3.88
9302,30,30,0,0,2.66,2.05
9303,320,320,0,0,5,40
9304,140,0,140,0,0,13.9
9305,320,320,0,0,8,34.65
9306,100,100,0,0,10,4.3
9307,160,160,0,0,0,24
9308,2326.27,2326.27,0,5,122.44,201.065
9309,766.27,766.27,0,5,40.33,67.65
9310,180,180,0,0,6.2,17.95
9311,1350,1350,0,0,45,94.5
9312,3747.75,3747.75,0,5,197.25,316.75
9313,289.75,289.75,0,5,15.25,24.75
9314,2880,2880,0,5,155,133.5
9315,220,220,0,0,10,20
9316,40,40,0,0,2.2,3.86
9317,598.5,598.5,0,5,31.5,50.7
9318,1700,1700,0,0,0,165
9319,1117.3,1117.3,0,5,58.81,92.995
9320,700,700,0,0,29,66
9321,440,440,0,0,20,34.07
9322,2270.5,2270.5,0,5,119.5,188.7
9323,1260,1260,0,0,30,134.4
9324,180,180,0,0,7.5,17
9325,50,50,0,0,0,6.5
9326,110,110,0,0,4.9,10.1
9327,2650,2650,0,5,140,139
9328,210,210,0,0,7.8,20.7
9329,495.9,495.9,0,5,26.1,44.28
9330,309.23,309.23,0,5,16.28,28.615
9331,100,100,0,0,6.5,7.4
9332,29.44,29.44,0,0,0,5.44
9333,170,0,170,0,0,20
9334,120,120,0,0,0,17
9335,830,0,830,0,24,65.82
9336,100,100,0,0,0,9
9337,120,120,0,0,1.64,16.2
9338,72.25,72.25,0,5,3.8,6.8975
9339,100,100,0,0,2.15,11.35
9340,701.67,701.67,0,5,36.93,58.65
9341,40,40,0,0,0,5.2
9342,500,500,0,0,14.3,51.56
9343,180,180,0,0,0,45
9344,400,400,0,0,16.3,43.75
9345,330,330,0,5,18.4,30.4
9346,19,19,0,0,0,2.42
9347,180,180,0,0,0,45
9348,550,550,0,5,43.6,36.6
9349,125,125,0,0,3.5,26.5
9350,120,120,0,0,2.6,14.3
9351,470,470,0,0,5,55
9352,369.6,369.6,0,4,15.4,35.92
9353,142.5,142.5,0,5,7.5,9.97
9354,70.9,70.9,0,0,0,9.1
9355,2460.272,2460.272,0,5,129.488,222.112
9356,566.2,566.2,0,5,29.8,50
9357,215.54,215.54,0,5,11.34,16.836
9358,120,120,0,0,0,16
9359,520.13,520.13,0,5,27.38,46.575
9360,411.6,0,406.6,5,16.4,36.16
9361,60.24,60.24,0,0,0,13.1
9362,100,100,0,0,8,6.9
9363,110,110,0,0,5,6.3
9364,336.3,0,336.3,5,17.7,29.65
9365,169.2,169.2,0,0,0,21.8
9366,865.21,865.21,0,5,45.54,73.1825
9367,27.85,27.85,0,0,0,3.9
9368,200,200,0,0,0.05,26.04
9369,140,140,0,0,4,15.08
9370,120,120,0,0,0,16
9371,180,0,180,0,1,36
9372,290,290,0,0,1.6,37.16
9373,19,19,0,0,0,2.42
9374,10,10,0,0,0,1.54
9375,406.6,406.6,0,5,21.4,33.4
9376,1360,1360,0,3.5,50,77
9377,903.26,900,3.26,5,47.54,76.82
9378,20,20,0,0,1,4.36
9379,229.7,229.7,0,0,3,30.3
9380,20,20,0,0,0,4.55
9381,110,110,0,0,2.62,12.08
9382,696.12,696.12,0,4,29,64.7952
9383,876.44,60,816.44,0,0,47.28
9384,199.5,199.5,0,0,5,21.55
9385,10,10,0,0,0.4,1.42
9386,668.19,668.19,0,5,35.17,55.202
9387,125,125,0,0,4,15.35
9388,29,29,0,0,0,9.9
9389,168,168,0,0,0,22.68
9390,107.35,107.35,0,5,5.65,12.35
9391,80,80,0,0,0,10.75
9392,420,420,0,0,10,46.5
9393,95,95,0,0,2,10
9394,70,70,0,0,0,9.1
9395,150.67,150.67,0,5,7.93,12.22
9396,280,280,0,0,7,60.36
9397,105,105,0,0,3,6.36
9398,20,20,0,0,0.55,1.1
9399,299.25,299.25,0,5,15.75,27.65
9400,321.5,321.5,0,3,9.94,32.6268
9401,120,120,0,0,0.4,16.8
9402,1973.66,1973.66,0,3,61.04,210.459
9403,30,30,0,0,0,3
9404,90,90,0,0,2.88,13.62
9405,1120,1120,0,0,20,170
9406,230,230,0,0,10,20.39
9407,530,530,0,0,20.66,51.06
9408,400,400,0,0,15,45.3
9409,110,110,0,0,3.4,12
9410,50,50,0,0,0,16
9411,2,2,0,0,0,0.44
9412,1062.1,1062.1,0,5,55.9,98.48
9413,1630,1630,0,0,30,69.8
9414,259.7,259.7,0,2,5.3,29.7
9415,300,300,0,0,1.88,39.76
9416,96.8,96.8,0,0,0,12.6
9417,450,450,0,0,12,48.12
9418,14,14,0,0,0,2.2
9419,230,230,0,0,2.6,27.5
9420,456.46,456.46,0,5,24.02,39.536
9421,40,40,0,0,0,4
9422,51.4,51.4,0,0,0,28.24
9423,1014.56,1014.56,0,5,53.4,57.381
9424,19.5,19.5,0,0,0,2.5
9425,1250,1250,0,0,21.55,119.46
9426,230,0,230,0,9.3,23.5
9427,144.31,144.31,0,5,7.6,11.445
9428,5,5,0,0,0,1.1
9429,1050,1050,0,0,23,87.4
9430,650,650,0,0,3.4,83.8
9431,365,365,0,0,15,35
9432,1570,1570,0,0,15,118.8
9433,1360,1360,0,0,58,63.92
9434,140,140,0,0,5.2,15.76
9435,850,850,0,0,20.5,97.66
9436,492.86,492.86,0,3,15.24,53.857
9437,110,110,0,0,2.36,12.08
9438,330,330,0,0,10,41.5
9439,220,220,0,0,5,26
9440,19.18,19.18,0,0,0,1.54
9441,1700,1700,0,0,70,141.5
9442,130,130,0,0,2.9,22.55
9443,870,870,0,0,15,72.7
9444,590,0,590,0,0,43.7
9445,220,220,0,0,7.85,20.71
9446,450,450,0,0,0,86.52
9447,200,200,0,0,0,32.42
9448,289.1,0,289.1,0,0,42.4
9449,240,240,0,0,0,21.31
9450,855.12,855.12,0,5,45.01,72.6635
9451,100,100,0,0,0,10.4
9452,308.18,308.18,0,5,16.22,27.78
9453,430,430,0,0,16.2,36.82
9454,370,370,0,5,21.51,29.495
9455,7.57,7.57,0,0,0,1.06
9456,680,680,0,0,21.44,29.58
9457,460,460,0,0,8,51.04
9458,500,500,0,0,36.16,138.62
9459,170,170,0,0,3.94,17.88
9460,429.97,429.97,0,5,22.63,36.17
9461,60,60,0,0,0.55,13.08
9462,5160,5160,0,5,272.46,425.76
9463,50,50,0,0,0,6.52
9464,100,100,0,5,9,5.3
9465,320,320,0,0,5,37.39
9466,80,80,0,0,0,7.27
9467,20,20,0,0,0,12.5
9468,240,240,0,0,2.51,33.8
9469,209.76,209.76,0,4,8.74,19.76
9470,150,150,0,0,0,22.5
9471,75.35,75.35,0,5,3.97,6.354
9472,700,700,0,0,19.02,62.17
9473,140,140,0,0,6.25,13.8
9474,235.85,235.85,0,5,12.41,20.097
9475,130,130,0,0,1.4,22.76
9476,200,200,0,0,20,7.02
9477,290,290,0,0,5,51.3
9478,54.15,54.15,0,5,2.85,4.75
9479,220,220,0,0,11.62,17.22
9480,370,370,0,0,12.5,62.15
9481,287.38,287.38,0,5,15.13,34.695
9482,150,150,0,0,3.31,16.23
9483,387.98,387.98,0,5,20.42,29.78
9484,200,200,0,0,0,40
9485,111.15,111.15,0,5,5.85,9.85
9486,80,0,80,0,0,10.4
9487,20,20,0,0,0,6.3
9488,120,0,120,0,7,10
9489,575.73,575.73,0,4,23.99,56.4212
9490,175,175,0,0,2.6,20.8
9491,100,100,0,0,0,15
9492,600,600,0,0,15,34.2
9493,550,550,0,0,30,34.44
9494,60,60,0,0,0,13.86
9495,24.48,24.48,0,0,0,3.2
9496,170,170,0,0,5,18
9497,634.89,634.89,0,5,33.42,53.385
9498,541.92,0,541.92,5,28.52,50.928
9499,284.72,284.72,0,5,14.99,24.715
9500,165,165,0,0,2.32,26.59
9501,155.85,155.85,0,6.23,10.35,16.94574
9502,361.33,361.33,0,3,11.18,35.415
9503,451.16,451.16,0,5,23.75,61.755
9504,399.19,399.19,0,4.5,18.81,36.19
9505,80,80,0,0,2,5.46
9506,721.68,721.68,0,3,22.32,74.88
9507,566.2,566.2,0,5,29.8,58.6
9508,340,340,0,0,9,48.24
9509,730.31,730.31,0,5,38.44,70.1625
9510,50,50,0,0,0,6.53
9511,218.64,218.64,0,1,2.21,26.5615
9512,176.44,0,176.44,0,0,20.41
9513,643.28,500,143.28,6.5,44.72,434.28
9514,125,125,0,0,0,12.5
9515,300,300,0,0,0,60
9516,1035.61,1035.61,0,5,54.51,88.204
9517,89.75,89.75,0,0,2,13.55
9518,812.25,812.25,0,5,42.75,73.55
9519,100,100,0,0,0,12.5
9520,57.7,57.7,0,0,0,7.9
9521,460,460,0,0,5.3,57.28
9522,110,110,0,0,2.68,12.02
9523,7.5,7.5,0,0,0,1.95
9524,100,100,0,0,0,13.06
9525,50,50,0,0,0,4.55
9526,50,50,0,0,0,6
9527,167.5,167.5,0,0,0,18.37
9528,500.46,500.46,0,5,26.34,42.46
9529,350.4,0,350.4,4,14.6,37.72
9530,260,260,0,0,0,36
9531,190,190,0,0,5,21.53
9532,790,790,0,0,37,73.2
9533,299.9,299.9,0,0,10,29.9
9534,692.08,692.08,0,5,36.43,54.47
9535,460,460,0,0,15.5,46.41
9536,366.8,366.8,0,5,19.31,28.095
9537,80,80,0,0,0,8.57
9538,2441.47,2441.47,0,6.5,169.73,179.022
9539,99.96,99.96,0,0,1,12.88
9540,111,111,0,0,0,39.24
9541,80,80,0,0,0,8.57
9542,190,190,0,0,0,27.7
9543,60,60,0,0,5.76,-0.48
9544,30,30,0,0,0,6.93
9545,559.4,559.4,0,3,17.3,57.399
9546,50,50,0,0,1.2,5.6
9547,90,90,0,0,0,12.4
9548,100,100,0,0,0,15
9549,140,140,0,0,4,14
9550,498.75,498.75,0,5,26.25,-45.08
9551,40,40,0,0,0,10
9552,60,60,0,0,0,7.2
9553,880,880,0,0,39,81.26
9554,110,110,0,0,1.2,14
9555,430,430,0,0,8.56,51.4
9556,29.8,29.8,0,0,0,4.07
9557,880,880,0,0,20,62.25
9558,272,272,0,0,0,35.44
9559,160,160,0,0,0,23.3
9560,330,330,0,0,0,74
9561,198.84,198.84,0,5,10.47,16.905
9562,436.47,436.47,0,5,22.97,37.348
9563,1044,1044,0,5,54.95,110.0225
9564,100,100,0,0,2,26.05
9565,95,95,0,5,5,8.6
9566,350,350,0,0,9.7,27.82
9567,60,60,0,0,0,19.74
9568,390,390,0,0,3,49
9569,300,300,0,0,4,35.32
9570,150,150,0,0,0,14.99
9571,117.99,117.99,0,5,6.21,9.99
9572,110,110,0,0,0.88,27.36
9573,20,20,0,0,0,4.4
9574,60,60,0,0,0,9
9575,120,120,0,0,0,30
9576,650,650,0,0,0.33,84.5
9577,27.85,27.85,0,0,0,3.95
9578,1150,1150,0,0,13,141.05
9579,250,250,0,0,2,19.86
9580,20,20,0,0,0,6.58
9581,60,60,0,0,5,2
9582,100,100,0,0,0,15
9583,640,640,0,0,13.68,40.64
9584,1322.4,1322.4,0,5,69.6,116.75
9585,100,100,0,0,0,10.4
9586,249.6,249.6,0,4,10.4,23.6
9587,170,170,0,0,1.5,99.8
9588,1130,1130,0,0,70,146
9589,575,0,575,0,0,200
9590,10,10,0,0,0,1.6
9591,180,180,0,0,3,20.8
9592,160,0,160,0,0,14.55
9593,710,710,0,0,15,50
9594,1840,1840,0,0,40,154.24
9595,90.17,0,90.17,5,4.75,8.194
9596,45,45,0,0,0,4.5
9597,119.5,119.5,0,4,4.98,16.9608
9598,77,77,0,0,0,6.68
9599,54.82,54.82,0,5,2.89,5.015
9600,630,630,0,0,20,25.5
9601,390,390,0,0,13.2,39.2
9602,260,260,0,0,5,27.48
9603,20,20,0,0,0,4.4
9604,180,180,0,0,0,45
9605,90,90,0,0,4.5,7.83
9606,160,160,0,0,0,14.55
9607,480,480,0,5,26.8,39.6
9608,160,160,0,5,10.52,11.884
9609,250,250,0,0,10.6,53.3
9610,330,330,0,0,5,36
9611,30,30,0,0,5,-0.8
9612,10,10,0,0,0.4,1.42
9613,190,190,0,0,11,11.4
9614,120,120,0,0,0,17.5
9615,3724.22,0,3724.218,3,115.18,380.99
9616,270,270,0,0,4.44,29.38
9617,490,490,0,0,16.3,49.79
9618,50,50,0,0,0,6.53
9619,220,220,0,0,6.48,23.2
9620,175.1,175.1,0,0,0,26.05
9621,19.26,19.26,0,0,0,2.77
9622,440,440,0,5,26.68,34.936
9623,560,560,0,0,27.9,50.4
9624,18,18,0,0,0,2.36
9625,1830.41,1830.41,0,5,96.34,157.1625
9626,50,50,0,0,2,4.8
9627,100,100,0,0,4.33,9.78
9628,700,700,0,0,50,250
9629,565.25,565.25,0,5,29.75,47.65
9630,50,50,0,0,0,6.75
9631,77.7,77.7,0,0,0,10.5
9632,70,0,70,0,0,10.2
9633,1808.8,1808.8,0,5,95.2,133.8
9634,280,0,280,0,0,33.6
9635,750,750,0,0,0,105
9636,147.4,147.4,0,0,0,20.45
9637,339.72,339.72,0,5,17.88,28.82
9638,129.27,129.27,0,7,9.73,8.27
9639,60,60,0,0,0,18.3
9640,200,200,0,0,10,20.55
9641,50,50,0,0,0,6.25
9642,100,0,0,0,0,14.25
9643,48,48,0,0,0,6.36
9644,80,80,0,0,0,16.28
9645,616.55,616.55,0,5,32.45,56.65
9646,477.03,477.03,0,5,25.11,38.743
9647,540,540,0,0,20,33.46
9648,1120,1120,0,0,57,109.98
9649,1458.06,1458.06,0,5,76.74,123.06
9650,60,60,0,0,0,8.34
9651,150.06,150.06,0,3,4.64,15.359
9652,50,50,0,0,0,9
9653,308.75,308.75,0,5,16.25,16.25
9654,249.9,249.9,0,0,0,32.47
9655,130,130,0,0,6.5,11.4
9656,280,280,0,0,4.3,33.74
9657,130,130,0,0,5,14
9658,240,240,0,0,5,19.48
9659,320,320,0,0,5,37.39
9660,600,600,0,0,15,34.2
9661,228.14,228.14,0,0,0,29.76
9662,73.91,73.91,0,5,3.89,9.51
9663,429.6,429.6,0,0,10,44.45
9664,50,50,0,0,4,3.2
9665,337.95,337.95,0,3,10.45,38.348
9666,300,300,0,5,16,19.8
9667,120,120,0,0,5,9.77
9668,481.41,481.41,0,3,14.89,52.511
9669,159.36,159.36,0,0,0,21.52
9670,800,800,0,0,30,84
9671,119.4,119.4,0,0,0,16.8
9672,97,97,0,0,0,19.85
9673,320,320,0,0,5,37.39
9674,64.33,64.33,0,0,0,8.36
9675,1665.07,1665.07,0,7,125.33,222.612
9676,700,700,0,0,17.6,75.7
9677,147.25,147.25,0,5,7.75,12.45
9678,85,85,0,0,0,10
9679,590,590,0,0,4,95.7
9680,582.09,582.09,0,3,18,60.2873
9681,90,90,0,0,4,9.04
9682,301.15,301.15,0,5,15.85,25.15
9683,300,300,0,0,13.4,27.39
9684,100,100,0,0,2,32
9685,796.1,796.1,0,5,41.9,67.4
9686,43.98,43.98,0,0,0,6.06
9687,50,50,0,0,0,4.35
9688,300,300,0,0,0,39
9689,100,100,0,0,0,13
9690,340,340,0,3,11.3,31.901
9691,570,570,0,0,20,23.7
9692,420.74,420.74,0,3.5,15.26,42
9693,78.99,78.99,0,0,0,10.8
9694,149.56,149.56,0,3.5,5.42,14.7357
9695,260,260,0,0,9,28.1
9696,1141.22,1141.22,0,5,60.06,97.466
9697,2658,0,2658,0,0,379.68
9698,1277.75,1277.75,0,5,67.25,107.45
9699,85,85,0,0,0,12.75
9700,175,175,0,0,0,21
9701,8.6,8.6,0,0,0,1.1
9702,178.13,178.13,0,5,9.38,16.525
9703,250,250,0,0,5,51
9704,48.79,48.79,0,0,0,6.29
9705,510.85,510.85,0,5,26.89,46.093
9706,410,410,0,0,15,63.73
9707,278.98,278.98,0,0,0,36.88
9708,94.5,94.5,0,0,0,12.6
9709,200.5,200.5,0,0,4,22.7
9710,140,140,0,0,5,16.8
9711,190,190,0,0,2,21.4
9712,38.8,38.8,0,0,0,6.44
9713,50,50,0,0,0,6.52
9714,1607.97,0,1607.97,5,84.63,147.57
9715,319.49,0,319.49,5,16.82,26.985
9716,769.5,769.5,0,5,40.5,71.1
9717,620,620,-500,0,21.3,59.49
9718,100,100,0,0,0,15
9719,190,190,0,0,5,73
9720,42,42,0,0,0,4
9721,170,170,0,0,5,16
9722,172.9,0,172.9,0,0,22.2
9723,1180,1180,0,0,35,134.6
9724,110,110,0,0,5,12.09
9725,570,570,0,0,20.64,56.4
9726,150,150,0,0,1.4,18.4
9727,180,180,0,0,0,45
9728,40,40,0,0,1.7,4.1
9729,10,10,0,0,0,1.3
9730,28.7,28.7,0,0,0,3.7
9731,180,180,0,5,10.4,14.52
9732,93.52,93.52,0,0,0,12.08
9733,460,460,0,0,15,38.75
9734,150,150,0,5,10,13.3
9735,115.4,115.4,0,0,0,17
9736,440,440,0,0,10,13.45
9737,110,110,0,0,5,12.09
9738,30,30,0,0,0,3.96
9739,220,220,0,0,2.4,27.7
9740,110,110,0,0,0.8,13.6
9741,892.5,0,892.5,0,0,116.1
9742,100,100,0,0,0,26
9743,360,360,0,0,10,38.62
9744,180,180,0,0,0,45
9745,50,50,0,0,0,7.5
9746,513,513,0,5,27,43
9747,79.86,79.86,0,3,2.47,9.8301
9748,400,400,0,3.5,16,105
9749,145,0,145,0,0,16.17
9750,275.28,275.28,0,0,0,37.57
9751,43.98,43.98,0,0,0,6.06
9752,110,110,0,5,10.19,3.7405
9753,45,45,0,0,0.25,6.15
9754,300,300,0,0,9,31.7
9755,100,100,0,0,0,19
9756,307.8,307.8,0,5,16.2,30.44
9757,519.92,519.92,0,3,16.08,55.75
9758,240,240,0,0,10,20
9759,970.98,970.98,0,5,51.1,81.256
9760,317.84,0,317.84,5,16.73,26.9115
9761,133.65,133.65,0,0,0,17.19
9762,199.5,199.5,0,5,10.5,17.5
9763,440,440,0,0,10,44.53
9764,280,280,0,0,23,20.6
9765,270,0,270,0,0,23.77
9766,577.15,577.15,0,3,17.85,60.15
9767,610,0,610,0,0,68.23
9768,97.58,97.58,0,0,0,12.58
9769,100,100,0,0,0,26
9770,99,99,0,0,0,12.9
9771,1600,1600,0,0,50,165
9772,110,110,0,0,15,8
9773,107.73,107.73,0,5,5.67,9.33
9774,90,90,0,5,6,6.48
9775,427.5,427.5,0,5,22.5,47.5
9776,50,50,0,0,5,0
9777,10,10,0,0,0,1.3
9778,65,65,0,0,0,8
9779,90,90,0,0,0,11.7
9780,570,570,0,0,10.2,65.7
9781,368.6,368.6,0,5,19.4,33
9782,330,330,0,0,9.5,26.9
9783,190,190,0,0,4.5,19.4
9784,368.03,368.03,0,5,19.37,32.83
9785,1425.38,1425.38,0,5,75.02,119.68
9786,328.32,328.32,0,4,13.68,30.32
9787,235.4,0,235.4,0,0,28.78
9788,100.32,100.32,0,0,0,17.6
9789,120,120,0,0,0,16
9790,50,50,0,0,3,4.25
9791,757.44,757.44,0,4,31.56,74.78
9792,130,130,0,0,0,15.57
